Site,Year,Month,Day,Time24H,RecordingQuality,DisturbanceType,ANAME,HYVER,LICLA,LICAT,LIPAL,LIPIP,LISEP,LISYL,PSMAC-TRI,PSCRU,fileName
G-foret,2022,5,11,100,good,none,3,0,0,0,0,2,0,0,0,3,S4A16364_20220511_010000.waz
G-foret,2022,5,17,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220517_150000.waz
G-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220517_210000.waz
G-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220518_010000.waz
G-foret,2022,5,24,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220524_150000.waz
G-foret,2022,5,24,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220524_210000.waz
G-foret,2022,5,25,100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16364_20220525_010000.waz
G-foret,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220531_150000.waz
G-foret,2022,5,31,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220531_210000.waz
G-foret,2022,6,1,100,moderate,rain,0,0,2,1,0,0,0,0,0,0,S4A16364_20220601_010000.waz
G-foret,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220607_150000.waz
G-foret,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16364_20220607_210000.waz
G-foret,2022,6,8,0,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220608_000000.waz
G-foret,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220614_150000.waz
G-foret,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16364_20220614_210000.waz
G-foret,2022,6,15,100,moderate,human,0,1,1,0,0,0,0,0,0,0,S4A16364_20220615_010000.waz
G-foret,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220621_150000.waz
G-foret,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16364_20220621_210000.waz
G-foret,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220622_010000.waz
G-foret,2022,6,28,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220628_150000.waz
G-foret,2022,6,28,2100,good,none,0,3,0,0,0,0,0,0,0,0,S4A16364_20220628_210000.waz
G-foret,2022,6,29,100,good,wind,0,0,3,0,0,0,0,0,0,0,S4A16364_20220629_010000.waz
G-foret,2022,7,5,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220705_150000.waz
G-foret,2022,7,5,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16364_20220705_210000.waz
G-foret,2022,7,6,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16364_20220706_010000.waz
G-foret,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220712_150000.waz
G-foret,2022,7,12,2100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16364_20220712_210000.waz
G-foret,2022,7,13,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220712_010000.waz
G-foret,2022,7,19,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220719_150000.waz
G-foret,2022,7,19,2100,good,human,0,1,0,0,0,0,0,0,0,0,S4A16364_20220719_210000.waz
G-foret,2022,7,20,100,good,wind,0,0,2,0,0,0,0,0,0,0,S4A16364_20220720_010000.waz
G-foret,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220726_150000.waz
G-foret,2022,7,26,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220726_210000.waz
G-foret,2022,7,27,100,good,human,0,0,1,0,0,0,0,0,0,0,S4A16364_20220727_010000.waz
G-foret,2022,8,2,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220802_150000.waz
G-foret,2022,8,2,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220802_210000.waz
G-foret,2022,8,3,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16364_20220803_010000.waz
G-lisiere,2022,4,20,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220420_150000.wav
G-lisiere,2022,4,20,2100,good,human,0,0,0,0,0,0,0,0,0,2,S4A16403_20220420_210000.wav
G-lisiere,2022,4,21,100,moderate,human,0,0,0,0,0,0,0,0,0,1,S4A16403_20220421_010000.wav
G-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,2,0,0,0,0,S4A16403_20220426_150000.wav
G-lisiere,2022,4,26,2100,good,none,0,0,0,0,0,3,0,1,0,3,S4A16403_20220426_210000.wav
G-lisiere,2022,4,27,100,good,none,0,0,0,0,0,3,0,1,0,3,S4A16403_20220427_010000.wav
G-lisiere,2022,5,3,1500,moderate,human,2,0,0,0,0,1,0,0,0,0,S4A16403_20220503_150000.wav
G-lisiere,2022,5,3,2100,good,none,3,0,0,0,0,3,0,0,0,3,S4A16403_20220503_210000.wav
G-lisiere,2022,5,4,100,moderate,rain,2,0,0,0,0,2,0,0,0,1,S4A16403_20220504_010000.wav
G-lisiere,2022,5,10,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16403_20220510_150000.wav
G-lisiere,2022,5,10,2100,moderate,human,3,0,0,0,0,1,0,0,0,2,S4A16403_20220510_210000.wav
G-lisiere,2022,5,11,100,good,none,3,0,0,0,0,2,0,0,0,2,S4A16403_20220511_010000.wav
G-lisiere,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220517_150000.wav
G-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16403_20220517_210000.wav
G-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,1,0,0,0,2,S4A16403_20220518_010000.wav
G-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16403_20220524_150000.wav
G-lisiere,2022,5,24,2100,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16403_20220524_210000.wav
G-lisiere,2022,5,25,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16403_20220525_010000.wav
G-lisiere,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16403_20220531_150000.wav
G-lisiere,2022,5,31,2100,moderate,human,1,1,0,0,0,0,0,0,0,0,S4A16403_20220531_210000.wav
G-lisiere,2022,6,1,100,moderate,rain,0,0,1,1,0,0,0,0,0,0,S4A16403_20220601_010000.wav
G-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220607_150000.wav
G-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16403_20220607_210000.wav
G-lisiere,2022,6,8,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16403_20220608_010000.wav
G-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16403_20220614_150000.wav
G-lisiere,2022,6,14,2100,good,human,0,2,0,0,0,0,0,0,0,0,S4A16403_20220614_210000.wav
G-lisiere,2022,6,15,100,good,human,1,1,1,0,0,0,0,0,0,0,S4A16403_20220615_010000.wav
G-lisiere,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220621_150000.wav
G-lisiere,2022,6,21,2100,moderate,rain,0,1,0,0,0,0,0,0,0,0,S4A16403_20220621_210000.wav
G-lisiere,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220622_010000.wav
G-lisiere,2022,6,28,1500,good,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220628_150000.wav
G-lisiere,2022,6,28,2100,good,none,0,3,0,0,0,0,0,0,0,0,S4A16403_20220628_210000.wav
G-lisiere,2022,6,29,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16403_20220629_010000.wav
G-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16403_20220705_150000.wav
G-lisiere,2022,7,5,2100,moderate,wind,0,1,0,0,0,0,0,0,0,0,S4A16403_20220705_210000.wav
G-lisiere,2022,7,6,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16403_20220706_010000.wav
G-lisiere,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220712_150000.wav
G-lisiere,2022,7,12,2100,moderate,wind,0,1,0,0,0,0,0,0,0,0,S4A16403_20220712_210000.wav
G-lisiere,2022,7,13,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220713_010000.wav
G-lisiere,2022,7,19,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220719_150000.wav
G-lisiere,2022,7,19,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16403_20220719_210000.wav
G-lisiere,2022,7,20,100,good,wind,0,0,2,0,0,0,0,0,0,0,S4A16403_20220720_010000.wav
G-lisiere,2022,7,26,1500,bad,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16403_20220726_150000.wav
G-lisiere,2022,7,26,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16403_20220726_210000.wav
G-lisiere,2022,7,27,100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16403_20220727_010000.wav
G-lisiere,2022,8,2,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220802_150000.wav
G-lisiere,2022,8,2,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16403_20220802_210000.wav
G-lisiere,2022,8,3,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16403_20220803_010000.wav
H-lisiere,2022,4,20,1500,bad,wind,0,0,0,0,0,1,0,0,0,0,S4A16332_20220420_150000.wav
H-lisiere,2022,4,20,2100,good,wind,0,0,0,0,0,1,0,0,0,2,S4A16332_20220420_210000.wav
H-lisiere,2022,4,21,100,good,none,0,0,0,0,0,1,0,0,0,2,S4A16332_20220421_010000.wav
H-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220426_150000.wav
H-lisiere,2022,4,26,2100,good,human,0,0,0,0,0,3,0,0,0,3,S4A16332_20220426_210000.wav
H-lisiere,2022,4,27,100,good,none,0,0,0,0,0,3,0,0,0,3,S4A16332_20220427_010000.wav
H-lisiere,2022,5,3,1500,good,none,1,0,0,0,0,0,0,0,0,0,S4A16332_20220503_150000.wav
H-lisiere,2022,5,3,2100,good,none,1,0,0,0,0,2,0,0,0,3,S4A16332_20220503_210000.wav
H-lisiere,2022,5,4,100,moderate,rain,1,0,0,0,0,2,0,0,0,2,S4A16332_20220504_010000.wav
H-lisiere,2022,5,10,1500,good,human,0,1,1,0,0,0,0,0,0,0,S4A16332_20220510_150000.wav
H-lisiere,2022,5,10,2100,good,human,3,2,0,0,0,0,0,0,0,3,S4A16332_20220510_210000.wav
H-lisiere,2022,5,11,100,good,none,3,0,0,0,0,1,0,0,0,2,S4A16332_20220511_010000.wav
H-lisiere,2022,5,17,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220517_150000.wav
H-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16332_20220517_210000.wav
H-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16332_20220518_010000.wav
H-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220524_150000.wav
H-lisiere,2022,5,24,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16332_20220524_210000.wav
H-lisiere,2022,5,25,100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220525_010000.wav
H-lisiere,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220531_150000.wav
H-lisiere,2022,5,31,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16332_20220531_210000.wav
H-lisiere,2022,6,1,100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16332_20220601_010000.wav
H-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220607_150000.wav
H-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16332_20220607_210000.wav
H-lisiere,2022,6,8,0,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220608_000000.wav
H-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220614_150000.wav
H-lisiere,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16332_20220614_210000.wav
H-lisiere,2022,6,15,0,moderate,human,1,2,3,0,0,0,0,0,0,0,S4A16332_20220615_000000.wav
H-lisiere,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220621_150000.wav
H-lisiere,2022,6,21,2100,bad,wind et rain,0,1,0,0,0,0,0,0,0,0,S4A16332_20220621_210000.wav
H-lisiere,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220622_010000.wav
H-lisiere,2022,6,28,1500,good,human,0,0,1,0,0,0,0,0,0,0,S4A16332_20220628_150000.wav
H-lisiere,2022,6,28,2100,moderate,human,0,3,1,0,0,0,0,0,0,0,S4A16332_20220628_210000.wav
H-lisiere,2022,6,29,100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16332_20220629_010000.wav
H-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220705_150000.wav
H-lisiere,2022,7,5,2100,moderate,rain,0,2,0,0,0,0,0,0,0,0,S4A16332_20220705_210000.wav
H-lisiere,2022,7,6,100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16332_20220706_010000.wav
H-lisiere,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220712_150000.wav
H-lisiere,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220712_210000.wav
H-lisiere,2022,7,13,0,good,wind,0,0,2,0,0,0,0,0,0,0,S4A16332_20220713_000000.wav
H-lisiere,2022,7,19,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220719_150000.wav
H-lisiere,2022,7,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20220719_210000.wav
H-lisiere,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16332_20220720_010000.wav
H-lisiere,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20220726_150000.wav
H-lisiere,2022,7,26,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16332_20220726_210000.wav
H-lisiere,2022,7,27,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16332_20220727_010000.wav
J-foret,2022,4,23,1500,bad,wind,0,0,0,0,0,2,0,0,0,0,S4A16426_20220423_150000.wav
J-foret,2022,4,23,2100,good,wind,0,0,0,0,0,3,0,0,0,3,S4A16426_20220423_210000.wav
J-foret,2022,4,24,100,good,none,0,0,0,0,0,3,0,0,0,3,S4A16426_20220424_010000.wav
J-foret,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220426_150000.wav
J-foret,2022,4,26,2100,good,none,1,0,0,0,0,2,0,1,0,3,S4A16426_20220426_210000.wav
J-foret,2022,4,27,100,good,none,1,0,0,0,0,3,0,0,0,2,S4A16426_20220427_010000.wav
J-foret,2022,5,3,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220503_150000.wav
J-foret,2022,5,3,2100,moderate,wind,3,0,0,0,0,2,0,0,0,3,S4A16426_20220503_210000.wav
J-foret,2022,5,4,100,bad,rain,2,0,0,0,0,2,0,0,0,1,S4A16426_20220504_010000.wav
J-foret,2022,5,10,1500,good,none,1,0,0,0,0,0,0,0,0,0,S4A16426_20220510_150000.wav
J-foret,2022,5,10,2100,moderate,human,3,0,0,0,0,1,0,0,0,3,S4A16426_20220510_210000.wav
J-foret,2022,5,11,100,good,none,3,0,0,0,0,2,0,0,0,2,S4A16426_20220511_010000.wav
J-foret,2022,5,17,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220517_150000.wav
J-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16426_20220517_210000.wav
J-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16426_20220518_010000.wav
J-foret,2022,5,24,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220524_150000.wav
J-foret,2022,5,24,2100,good,human,0,0,1,0,0,0,0,0,0,2,S4A16426_20220524_210000.wav
J-foret,2022,5,25,100,good,none,0,0,0,1,0,0,0,0,0,2,S4A16426_20220525_010000.wav
J-foret,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220531_150000.wav
J-foret,2022,5,31,2100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16426_20220531_210000.wav
J-foret,2022,6,1,100,good,none,1,0,0,0,0,0,0,0,0,0,S4A16426_20220601_010000.wav
J-foret,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220607_150000.wav
J-foret,2022,6,7,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16426_20220607_210000.wav
J-foret,2022,6,8,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220608_010000.wav
J-foret,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220614_150000.wav
J-foret,2022,6,14,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220614_210000.wav
J-foret,2022,6,15,100,good,none,1,0,1,1,0,0,0,0,0,0,S4A16426_20220615_010000.wav
J-foret,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220621_150000.wav
J-foret,2022,6,21,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220621_210000.wav
J-foret,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220622_010000.wav
J-foret,2022,6,28,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220628_150000.wav
J-foret,2022,6,28,2100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16426_20220628_210000.wav
J-foret,2022,6,29,100,good,none,0,0,2,1,0,0,0,0,0,0,S4A16426_20220629_010000.wav
J-foret,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16426_20220705_150000.wav
J-foret,2022,7,5,2100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16426_20220705_210000.wav
J-foret,2022,7,6,100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16426_20220706_010000.wav
J-foret,2022,7,12,1500,bad,wind,0,0,1,0,0,0,0,0,0,0,S4A16426_20220712_150000.wav
J-foret,2022,7,12,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16426_20220712_210000.wav
J-foret,2022,7,13,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16426_20220713_010000.wav
J-foret,2022,7,19,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220719_150000.wav
J-foret,2022,7,19,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16426_20220719_210000.wav
J-foret,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16426_20220720_010000.wav
J-foret,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16426_20220726_150000.wav
J-foret,2022,7,26,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16426_20220726_210000.wav
J-foret,2022,7,27,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16426_20220727_010000.wav
J-lisiere,2022,4,23,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220423_150000.wav
J-lisiere,2022,4,23,2100,good,none,0,0,0,0,0,2,0,0,0,3,S4A16339_20220423_210000.wav
J-lisiere,2022,4,24,100,good,none,0,0,0,0,0,2,0,1,0,2,S4A16339_20220424_010000.wav
J-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220426_150000.wav
J-lisiere,2022,4,26,2100,good,none,1,0,0,0,0,2,0,1,0,3,S4A16339_20220426_210000.wav
J-lisiere,2022,4,27,100,good,none,0,0,0,0,0,3,0,1,0,2,S4A16339_20220427_010000.wav
J-lisiere,2022,5,3,1500,good,human,1,0,0,0,0,1,0,0,0,0,S4A16339_20220503_150000.wav
J-lisiere,2022,5,3,2100,good,none,3,0,0,0,0,2,0,0,0,3,S4A16339_20220503_210000.wav
J-lisiere,2022,5,4,100,moderate,rain,1,0,0,0,0,1,0,0,0,3,S4A16339_20220504_010000.wav
J-lisiere,2022,5,10,1500,good,none,2,0,0,0,0,0,0,0,0,0,S4A16339_20220510_150000.wav
J-lisiere,2022,5,10,2100,good,human,2,0,0,0,0,2,0,0,0,2,S4A16339_20220510_210000.wav
J-lisiere,2022,5,11,100,good,none,3,0,0,0,0,2,0,0,0,2,S4A16339_20220511_010000.wav
J-lisiere,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220517_150000.wav
J-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16339_20220517_210000.wav
J-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220518_010000.wav
J-lisiere,2022,5,24,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16339_20220524_150000.wav
J-lisiere,2022,5,24,2100,good,human,0,0,0,0,0,0,0,0,0,1,S4A16339_20220524_210000.wav
J-lisiere,2022,5,25,100,good,none,0,0,0,0,0,0,0,0,0,2,S4A16339_20220525_010000.wav
J-lisiere,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220531_150000.wav
J-lisiere,2022,5,31,2100,moderate,wind et human,0,0,0,0,0,0,0,0,0,1,S4A16339_20220531_210000.wav
J-lisiere,2022,6,1,100,moderate,human,1,0,2,0,0,0,0,0,0,0,S4A16339_20220601_010000.wav
J-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220607_150000.wav
J-lisiere,2022,6,7,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16339_20220607_210000.wav
J-lisiere,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220608_010000.wav
J-lisiere,2022,6,14,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16339_20220614_150000.wav
J-lisiere,2022,6,14,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16339_20220614_210000.wav
J-lisiere,2022,6,15,100,moderate,human,0,1,1,0,0,0,0,0,0,0,S4A16339_20220615_010000.wav
J-lisiere,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220621_150000.wav
J-lisiere,2022,6,21,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16339_20220621_210000.wav
J-lisiere,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220622_010000.wav
J-lisiere,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220628_150000.wav
J-lisiere,2022,6,28,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16339_20220628_210000.wav
J-lisiere,2022,6,29,100,good,rain,1,1,2,1,0,0,0,0,0,0,S4A16339_20220629_010000.wav
J-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220705_150000.wav
J-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16339_20220705_210000.wav
J-lisiere,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16339_20220706_010000.wav
J-lisiere,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220712_150000.wav
J-lisiere,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220712_210000.wav
J-lisiere,2022,7,13,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16339_20220713_010000.wav
J-lisiere,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220719_150000.wav
J-lisiere,2022,7,19,2100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16339_20220719_210000.wav
J-lisiere,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16339_20220720_010000.wav
J-lisiere,2022,7,26,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16339_20220726_150000.wav
J-lisiere,2022,7,26,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16339_20220726_210000.wav
J-lisiere,2022,7,27,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16339_20220727_010000.wav
K-foret,2022,4,23,1500,moderate,wind,0,0,0,0,0,1,0,0,0,1,S4A16349_20220423_150000.wav
K-foret,2022,4,23,2100,good,none,0,0,0,0,0,2,0,0,0,2,S4A16349_20220423_210000.wav
K-foret,2022,4,24,100,good,none,0,0,0,0,0,3,0,0,0,2,S4A16349_20220424_010000.wav
K-foret,2022,4,26,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16349_20220426_150000.wav
K-foret,2022,4,26,2100,good,none,1,0,0,0,0,2,0,0,0,2,S4A16349_20220426_210000.wav
K-foret,2022,4,27,100,good,none,0,0,0,0,0,3,0,0,0,2,S4A16349_20220427_010000.wav
K-foret,2022,5,3,1500,moderate,human,0,0,0,0,0,1,0,0,0,0,S4A16349_20220503_150000.wav
K-foret,2022,5,3,2100,moderate,human,2,0,0,0,0,1,0,0,0,3,S4A16349_20220503_210000.wav
K-foret,2022,5,4,100,moderate,rain,3,0,0,0,0,2,0,0,0,2,S4A16349_20220504_010000.wav
K-foret,2022,5,10,1500,moderate,human,2,0,0,0,0,0,0,0,0,0,S4A16349_20220510_150000.wav
K-foret,2022,5,10,2100,moderate,human,2,1,1,0,0,0,0,0,0,3,S4A16349_20220510_210000.wav
K-foret,2022,5,11,100,good,none,2,0,0,0,0,1,0,0,0,1,S4A16349_20220511_010000.wav
K-foret,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16349_20220517_150000.wav
K-foret,2022,5,17,2100,moderate,wind,0,0,1,0,0,1,0,0,0,2,S4A16349_20220517_210000.wav
K-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16349_20220518_010000.wav
K-foret,2022,5,24,1500,moderate,human,0,0,0,0,0,1,0,0,0,0,S4A16349_20220524_150000.wav
K-foret,2022,5,24,2100,good,none,0,1,1,0,0,0,0,0,0,0,S4A16349_20220524_210000.wav
K-foret,2022,5,25,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16349_20220525_010000.wav
K-foret,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220531_150000.wav
K-foret,2022,5,31,2100,bad,human,0,1,0,0,0,0,0,0,0,0,S4A16349_20220531_210000.wav
K-foret,2022,6,1,100,bad,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220601_010000.wav
