"Site","Year","Month","Day","Time24H","RecordingQuality","DisturbanceType","ANAME","HYVER","LICLA","LICAT","LIPAL","LIPIP","LISEP","LISYL","PSMACTRI","PSCRU","fileName","jour_julien"
"K-foret",2021,6,29,2100,3,3,0,0,2,0,0,0,0,0,0,0,"S4A16376_20210629_210000.wav",179
"K-foret",2021,6,30,100,3,1,0,0,2,1,0,0,0,0,0,0,"S4A16376_20210630_010000.wav",180
"K-foret",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210706_150000.wav",186
"K-foret",2021,7,6,2100,3,3,0,0,2,0,0,0,0,0,0,0,"S4A16376_20210706_210000.wav",186
"K-foret",2021,7,7,100,3,2,0,0,2,1,0,0,0,0,0,0,"S4A16376_20210707_010000.wav",187
"K-lisiere",2021,5,27,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210527_010000.wav",146
"K-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210601_150000.wav",151
"K-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210601_210000.wav",151
"K-lisiere",2021,6,2,100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16334_20210602_010000.wav",152
"K-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210608_150000.wav",158
"K-lisiere",2021,6,8,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210608_210000.wav",158
"K-lisiere",2021,6,9,100,2,3,0,2,1,0,0,0,0,0,0,0,"S4A16334_20210609_010000.wav",159
"K-lisiere",2021,6,15,1500,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16334_20210615_150000.wav",165
"K-lisiere",2021,6,15,2100,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16334_20210615_210000.wav",165
"K-lisiere",2021,6,16,100,1,2,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210616_010000.wav",166
"K-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210622_150000.wav",172
"K-lisiere",2021,6,22,2100,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16334_20210622_210000.wav",172
"K-lisiere",2021,6,23,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210623_010000.wav",173
"K-lisiere",2021,6,29,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210629_150000.wav",179
"K-lisiere",2021,6,29,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210629_210000.wav",179
"K-lisiere",2021,6,30,100,3,1,0,0,1,2,0,0,0,0,0,0,"S4A16334_20210630_010000.wav",180
"K-lisiere",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16334_20210706_150000.wav",186
"K-lisiere",2021,7,6,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210706_210000.wav",186
"K-lisiere",2021,7,7,100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16334_20210707_010000.wav",187
"L-foret_O-lisiere",2021,5,27,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210527_010000.wav",146
"L-foret_O-lisiere",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210601_150000.wav",151
"L-foret_O-lisiere",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16425_20210601_210000.wav",151
"L-foret_O-lisiere",2021,6,2,100,3,1,0,2,0,0,0,0,0,0,0,0,"S4A16425_20210602_010000.wav",152
"L-foret_O-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210608_150000.wav",158
"L-foret_O-lisiere",2021,6,8,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210608_210000.wav",158
"L-foret_O-lisiere",2021,6,9,100,3,2,0,0,1,0,0,0,0,0,0,0,"S4A16425_20210609_010000.wav",159
"L-foret_O-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210615_150000.wav",165
"L-foret_O-lisiere",2021,6,15,2100,2,3,0,2,1,0,0,0,0,0,0,2,"S4A16425_20210615_210000.wav",165
"L-foret_O-lisiere",2021,6,16,100,2,3,0,0,2,0,0,0,0,0,0,1,"S4A16425_20210616_010000.wav",166
"L-foret_O-lisiere",2021,6,22,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210622_150000.wav",172
"L-foret_O-lisiere",2021,6,22,2100,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16425_20210622_210000.wav",172
"L-foret_O-lisiere",2021,6,23,100,2,3,0,1,1,0,0,0,0,0,0,1,"S4A16425_20210623_010000.wav",173
"L-foret_O-lisiere",2021,6,29,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210629_150000.wav",179
"L-foret_O-lisiere",2021,6,30,2100,2,3,0,1,2,0,0,0,0,0,0,0,"S4A16425_20210629_210000.wav",180
"L-foret_O-lisiere",2021,6,30,100,3,3,0,0,2,0,0,0,0,0,0,0,"S4A16425_20210630_010000.wav",180
"L-foret_O-lisiere",2021,7,6,1500,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16425_20210706_150000.wav",186
"L-foret_O-lisiere",2021,7,6,2100,3,3,0,0,1,0,0,0,0,0,0,0,"S4A16425_20210706_210000.wav",186
"L-foret_O-lisiere",2021,7,7,100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16425_20210707_010000.wav",187
"L-lisiere",2021,5,27,100,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16347_20210527_010000.wav",146
"L-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210601_150000.wav",151
"L-lisiere",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16347_20210601_210000.wav",151
"L-lisiere",2021,6,2,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210602_010000.wav",152
"L-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210608_150000.wav",158
"L-lisiere",2021,6,8,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210608_210000.wav",158
"L-lisiere",2021,6,9,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210609_010000.wav",159
"L-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210615_150000.wav",165
"L-lisiere",2021,6,15,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16347_20210615_210000.wav",165
"L-lisiere",2021,6,16,100,1,2,0,0,1,0,0,0,0,0,0,0,"S4A16347_20210616_010000.wav",166
"L-lisiere",2021,6,22,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210622_150000.wav",172
"L-lisiere",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210622_210000.wav",172
"L-lisiere",2021,6,23,100,3,3,0,0,0,1,0,0,0,0,0,0,"S4A16347_20210623_010000.wav",173
"L-lisiere",2021,6,29,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210629_150000.wav",179
"L-lisiere",2021,6,29,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16347_20210629_210000.wav",179
"L-lisiere",2021,6,30,100,3,1,0,0,2,1,0,0,0,0,0,0,"S4A16347_20210630_010000.wav",180
"L-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16347_20210706_150000.wav",186
"L-lisiere",2021,7,6,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16347_20210706_210000.wav",186
"L-lisiere",2021,7,7,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16347_20210707_010000.wav",187
"M-foret",2021,5,28,1400,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210528_140000.wav",147
"M-foret",2021,5,28,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210528_150000.wav",147
"M-foret",2021,5,28,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210528_210000.wav",147
"M-foret",2021,5,29,100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16349_20210529_010000.wav",148
"M-foret",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210601_150000.wav",151
"M-foret",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16349_20210601_210000.wav",151
"M-foret",2021,6,2,100,2,3,0,1,1,0,0,0,0,0,0,0,"S4A16349_20210602_010000.wav",152
"M-foret",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210608_150000.wav",158
"M-foret",2021,6,8,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210608_210000.wav",158
"M-foret",2021,6,9,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16349_20210609_010000.wav",159
"M-foret",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210615_150000.wav",165
"M-foret",2021,6,15,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16349_20210615_210000.wav",165
"M-foret",2021,6,16,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16349_20210616_010000.wav",166
"M-foret",2021,6,22,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210622_150000.wav",172
"M-foret",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210622_210000.wav",172
"M-foret",2021,6,23,100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16349_20210623_010000.wav",173
"M-foret",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210629_150000.wav",179
"M-foret",2021,6,29,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16349_20210629_210000.wav",179
"M-foret",2021,6,30,100,2,3,0,1,1,0,0,0,0,0,0,0,"S4A16349_20210630_010000.wav",180
"M-foret",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16349_20210706_150000.wav",186
"M-foret",2021,7,6,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16349_20210706_210000.wav",186
"M-foret",2021,7,7,100,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16349_20210707_010000.wav",187
"M-lisiere",2021,5,28,1400,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210528_140000.wav",147
"M-lisiere",2021,5,28,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210528_150000.wav",147
"M-lisiere",2021,5,28,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210528_210000.wav",147
"M-lisiere",2021,5,29,100,3,3,0,0,1,0,0,0,0,0,0,0,"S4A16328_20210529_010000.wav",148
"M-lisiere",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210601_150000.wav",151
"M-lisiere",2021,6,1,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16328_20210601_210000.wav",151
"M-lisiere",2021,6,2,100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16328_20210602_010000.wav",152
"M-lisiere",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210608_150000.wav",158
"M-lisiere",2021,6,8,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16328_20210608_210000.wav",158
"M-lisiere",2021,6,9,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210609_010000.wav",159
"M-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210615_150000.wav",165
"M-lisiere",2021,6,15,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210615_210000.wav",165
"M-lisiere",2021,6,16,100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16328_20210616_010000.wav",166
"M-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210622_150000.wav",172
"M-lisiere",2021,6,22,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16328_20210622_210000.wav",172
"M-lisiere",2021,6,23,100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16328_20210623_010000.wav",173
"M-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210629_150000.wav",179
"M-lisiere",2021,6,29,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210629_210000.wav",179
"M-lisiere",2021,6,30,100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16328_20210630_010000.wav",180
"M-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210706_150000.wav",186
"M-lisiere",2021,7,6,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210706_210000.wav",186
"M-lisiere",2021,7,7,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16328_20210707_010000.wav",187
"N-foret",2021,5,28,1400,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210528_140000.wav",147
"N-foret",2021,5,28,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210528_150000.wav",147
"N-foret",2021,5,28,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210528_210000.wav",147
"N-foret",2021,5,29,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210529_010000.wav",148
"N-foret",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210601_150000.wav",151
"N-foret",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210601_210000.wav",151
"N-foret",2021,6,2,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210602_010000.wav",152
"N-foret",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210608_150000.wav",158
"N-foret",2021,6,8,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210608_210000.wav",158
"N-foret",2021,6,9,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210609_010000.wav",159
"N-foret",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210615_150000.wav",165
"N-foret",2021,6,15,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210615_210000.wav",165
"N-foret",2021,6,16,100,1,2,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210616_010000.wav",166
"N-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210622_150000.wav",172
"N-foret",2021,6,22,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16403_20210622_210000.wav",172
"N-foret",2021,6,23,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210623_010000.wav",173
"N-foret",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210629_150000.wav",179
"N-foret",2021,6,29,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210629_210000.wav",179
"N-foret",2021,6,30,100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210630_010000.wav",180
"N-foret",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210706_150000.wav",186
"N-foret",2021,7,6,2100,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210706_210000.wav",186
"N-foret",2021,7,7,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16403_20210707_010000.wav",187
"N-lisiere",2021,5,28,1400,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210528_140000.wav",147
"N-lisiere",2021,5,28,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210528_150000.wav",147
"N-lisiere",2021,5,28,2100,3,3,0,0,1,0,0,0,0,0,0,1,"S4A16346_20210528_210000.wav",147
"N-lisiere",2021,5,29,100,3,3,0,0,1,0,0,0,0,0,0,1,"S4A16346_20210529_010000.wav",148
"N-lisiere",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210601_150000.wav",151
"N-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,3,"S4A16346_20210601_210000.wav",151
"N-lisiere",2021,6,2,100,2,3,0,1,1,0,0,0,0,0,0,2,"S4A16346_20210602_010000.wav",152
"N-lisiere",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210608_150000.wav",158
"N-lisiere",2021,6,8,2100,2,3,0,2,1,0,0,0,0,0,0,0,"S4A16346_20210608_210000.wav",158
"N-lisiere",2021,6,9,100,2,2,0,2,3,0,0,0,0,0,0,0,"S4A16346_20210609_010000.wav",159
"N-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210615_150000.wav",165
"N-lisiere",2021,6,15,2100,2,2,0,3,2,0,0,0,0,0,0,0,"S4A16346_20210615_210000.wav",165
"N-lisiere",2021,6,16,100,2,3,0,2,3,0,0,0,0,0,0,0,"S4A16346_20210616_010000.wav",166
"N-lisiere",2021,6,22,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210622_150000.wav",172
"N-lisiere",2021,6,22,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210622_210000.wav",172
"N-lisiere",2021,6,23,100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16346_20210623_010000.wav",173
"N-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210629_150000.wav",179
"N-lisiere",2021,6,29,2100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16346_20210629_210000.wav",179
"N-lisiere",2021,6,30,100,2,3,0,0,3,0,0,0,0,0,0,0,"S4A16346_20210630_010000.wav",180
"N-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16346_20210706_150000.wav",186
"N-lisiere",2021,7,6,2100,3,3,0,0,2,0,0,0,0,0,0,0,"S4A16346_20210706_210000.wav",186
"N-lisiere",2021,7,7,100,2,3,0,0,3,0,0,0,0,0,0,0,"S4A16346_20210707_010000.wav",187
"P-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210601_150000.wav",151
"P-lisiere",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16419_20210601_210000.wav",151
"P-lisiere",2021,6,2,100,3,1,0,2,0,1,0,0,0,0,0,0,"S4A16419_20210602_010000.wav",152
"P-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210608_150000.wav",158
"P-lisiere",2021,6,8,2100,2,2,0,2,1,0,0,0,0,0,0,0,"S4A16419_20210608_210000.wav",158
"P-lisiere",2021,6,9,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16419_20210609_010000.wav",159
"P-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210615_150000.wav",165
"P-lisiere",2021,6,15,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16419_20210615_210000.wav",165
"P-lisiere",2021,6,16,100,1,2,0,0,1,0,0,0,0,0,0,0,"S4A16419_20210616_010000.wav",166
"P-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210622_150000.wav",172
"P-lisiere",2021,6,22,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16419_20210622_210000.wav",172
"P-lisiere",2021,6,23,100,3,1,0,0,1,1,0,0,0,0,0,0,"S4A16419_20210623_010000.wav",173
"P-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210629_150000.wav",179
"P-lisiere",2021,6,29,2100,2,3,0,1,2,0,0,0,0,0,0,0,"S4A16419_20210629_210000.wav",179
"P-lisiere",2021,6,30,100,3,1,0,0,3,2,0,0,0,0,0,0,"S4A16419_20210630_010000.wav",180
"P-lisiere",2021,7,6,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16419_20210706_150000.wav",186
"P-lisiere",2021,7,6,2100,2,3,0,2,1,0,0,0,0,0,0,0,"S4A16419_20210706_210000.wav",186
"P-lisiere",2021,7,7,100,2,2,0,0,2,1,0,0,0,0,0,0,"S4A16419_20210707_010000.wav",187
"Q-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210601_150000.wav",151
"Q-lisiere",2021,6,1,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16302_20210601_210000.wav",151
"Q-lisiere",2021,6,2,100,3,1,0,0,1,2,0,0,0,0,0,0,"S4A16302_20210602_010000.wav",152
"Q-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210608_150000.wav",158
"Q-lisiere",2021,6,8,2100,2,2,0,3,1,0,0,0,0,0,0,0,"S4A16302_20210608_210000.wav",158
"Q-lisiere",2021,6,9,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16302_20210609_010000.wav",159
"Q-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210615_150000.wav",165
"Q-lisiere",2021,6,15,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16302_20210615_210000.wav",165
"Q-lisiere",2021,6,16,100,2,2,0,1,1,1,0,0,0,0,0,0,"S4A16302_20210616_010000.wav",166
"Q-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210622_150000.wav",172
"Q-lisiere",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210622_210000.wav",172
"Q-lisiere",2021,6,23,100,3,2,0,0,2,1,0,0,0,0,0,0,"S4A16302_20210623_010000.wav",173
"Q-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210629_150000.wav",179
"Q-lisiere",2021,6,29,2100,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16302_20210629_210000.wav",179
"Q-lisiere",2021,6,30,100,3,2,0,0,3,2,0,0,0,0,0,0,"S4A16302_20210630_010000.wav",180
"Q-lisiere",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210706_150000.wav",186
"Q-lisiere",2021,7,6,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210706_210000.wav",186
"Q-lisiere",2021,7,7,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16302_20210707_010000.wav",187
"W-lisiere",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16389_20210601_150000.wav",151
"W-lisiere",2021,6,1,2100,2,3,0,2,1,0,0,0,0,0,0,2,"S4A16389_20210601_210000.wav",151
"W-lisiere",2021,6,2,100,3,1,0,0,2,0,0,0,0,0,0,1,"S4A16389_20210602_010000.wav",152
"W-lisiere",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210608_150000.wav",158
"W-lisiere",2021,6,8,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16405_20210608_210000.wav",158
"W-lisiere",2021,6,9,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16405_20210609_010000.wav",159
"W-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210615_150000.wav",165
"W-lisiere",2021,6,15,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16405_20210615_210000.wav",165
"W-lisiere",2021,6,16,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210616_010000.wav",166
"W-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210622_150000.wav",172
"W-lisiere",2021,6,22,2100,2,3,0,0,0,0,0,1,0,0,0,0,"S4A16405_20210622_210000.wav",172
"W-lisiere",2021,6,23,100,2,2,0,0,0,1,0,0,0,0,0,0,"S4A16405_20210623_010000.wav",173
"W-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210629_150000.wav",179
"W-lisiere",2021,6,29,2100,3,1,0,2,0,0,0,0,0,0,0,0,"S4A16405_20210629_210000.wav",179
"W-lisiere",2021,6,30,100,3,1,0,0,1,1,0,0,0,0,0,0,"S4A16405_20210630_010000.wav",180
"W-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16405_20210706_150000.wav",186
"W-lisiere",2021,7,6,2100,3,1,0,2,0,0,0,0,0,0,0,0,"S4A16405_20210706_210000.wav",186
"W-lisiere",2021,7,7,100,3,2,0,0,2,0,0,0,0,0,0,0,"S4A16405_20210707_010000.wav",187
"X-foret_X-lisiere",2021,6,4,1400,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210604_140000.wav",154
"X-foret_X-lisiere",2021,6,4,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210604_150000.wav",154
"X-foret_X-lisiere",2021,6,4,2100,2,3,1,0,0,0,0,0,0,0,0,0,"S4A16340_20210604_210000.wav",154
"X-foret_X-lisiere",2021,6,5,100,2,2,0,0,0,2,0,0,0,0,0,0,"S4A16340_20210605_010000.wav",155
"X-foret_X-lisiere",2021,6,8,1500,2,2,0,0,0,1,0,0,0,0,0,0,"S4A16340_20210608_150000.wav",158
"X-foret_X-lisiere",2021,6,8,2100,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210608_210000.wav",158
"X-foret_X-lisiere",2021,6,9,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210609_010000.wav",159
"X-foret_X-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210615_150000.wav",165
"X-foret_X-lisiere",2021,6,15,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210615_210000.wav",165
"X-foret_X-lisiere",2021,6,16,100,2,2,0,0,0,0,0,0,0,0,0,1,"S4A16340_20210616_010000.wav",166
"X-foret_X-lisiere",2021,6,22,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210622_150000.wav",172
"X-foret_X-lisiere",2021,6,22,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210622_210000.wav",172
"X-foret_X-lisiere",2021,6,23,100,3,1,0,0,0,1,0,0,0,0,0,0,"S4A16340_20210623_010000.wav",173
"X-foret_X-lisiere",2021,6,29,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16340_20210629_150000.wav",179
"X-foret_X-lisiere",2021,6,29,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210629_210000.wav",179
"X-foret_X-lisiere",2021,6,30,100,2,2,0,0,1,2,0,0,0,0,0,0,"S4A16340_20210630_010000.wav",180
"X-foret_X-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16340_20210706_150000.wav",186
"X-foret_X-lisiere",2021,7,6,2100,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16340_20210706_210000.wav",186
"X-foret_X-lisiere",2021,7,7,100,2,2,0,2,1,1,0,0,0,0,0,0,"S4A16340_20210707_010000.wav",187
"Y-lisiere",2021,6,3,1400,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16332_20210603_140000.wav",153
"Y-lisiere",2021,6,3,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16332_20210603_150000.wav",153
"Y-lisiere",2021,6,3,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16332_20210603_210000.wav",153
"Y-lisiere",2021,6,4,100,2,2,1,0,0,1,0,0,0,0,0,0,"S4A16332_20210603_010000.wav",154
